,feature,importance_gain,importance_split,trn_score,run
110,trans_top_time_last_6_month+consume_top_time_last_6_month,49.52797693014145,34,0.9465721717978105,47
111,trans_fail_top_count_enum_last_12_month+trans_fail_top_count_enum_last_6_month,120.0657302737236,72,0.9465721717978105,47
112,loans_settle_count/loans_count,219.2055674791336,151,0.9465721717978105,47
113,history_suc_fee/loans_count,170.34558971226215,118,0.9465721717978105,47
114,loans_org_count_behavior/loans_settle_count,243.08972357213497,159,0.9465721717978105,47
115,loans_credit_limit+loans_avg_limit,235.1742543578148,143,0.9465721717978105,47
116,loans_overdue_count_bins/loans_overdue_count,28.29073889553547,19,0.9465721717978105,47
117,loans_overdue_count_bins_rank/loans_overdue_count,37.61043903231621,26,0.9465721717978105,47
118,latest_one_month_fail/latest_one_month_fail_bins,36.05604809522629,21,0.9465721717978105,47
0,low_volume_percent,9.465336509048939,8,0.9298145387549247,48
1,middle_volume_percent,21.79278021492064,19,0.9298145387549247,48
2,take_amount_in_later_12_month_highest,173.90837902016938,148,0.9298145387549247,48
3,trans_amount_increase_rate_lately,341.37795223109424,268,0.9298145387549247,48
4,trans_activity_month,23.55240696668625,18,0.9298145387549247,48
5,trans_activity_day,7.513530045747757,6,0.9298145387549247,48
6,transd_mcc,157.05639468692243,102,0.9298145387549247,48
7,trans_days_interval_filter,187.7378592249006,137,0.9298145387549247,48
8,trans_days_interval,138.01133127883077,101,0.9298145387549247,48
9,regional_mobility,28.309955179691315,19,0.9298145387549247,48
10,repayment_capability,255.83373970910907,188,0.9298145387549247,48
11,is_high_user,0.0,0,0.9298145387549247,48
12,number_of_trans_from_2011,195.5010604597628,128,0.9298145387549247,48
13,first_transaction_time,194.0261555314064,131,0.9298145387549247,48
14,historical_trans_amount,250.76786800287664,164,0.9298145387549247,48
15,historical_trans_day,161.97651383280754,110,0.9298145387549247,48
16,rank_trad_1_month,9.727499961853027,6,0.9298145387549247,48
17,trans_amount_3_month,168.84467003121972,112,0.9298145387549247,48
18,avg_consume_less_12_valid_month,65.32001680135727,46,0.9298145387549247,48
19,abs,312.9781795144081,198,0.9298145387549247,48
20,top_trans_count_last_1_month,5.369378924369812,4,0.9298145387549247,48
21,avg_price_last_12_month,199.97796142101288,139,0.9298145387549247,48
22,avg_price_top_last_12_valid_month,30.062597155570984,23,0.9298145387549247,48
23,reg_preference_for_trad,19.764606028795242,15,0.9298145387549247,48
24,trans_top_time_last_1_month,60.71772423386574,46,0.9298145387549247,48
25,trans_top_time_last_6_month,100.76054626703262,71,0.9298145387549247,48
26,consume_top_time_last_1_month,90.23490105569363,63,0.9298145387549247,48
27,consume_top_time_last_6_month,116.87257263064384,79,0.9298145387549247,48
28,cross_consume_count_last_1_month,36.59713765978813,25,0.9298145387549247,48
29,trans_fail_top_count_enum_last_1_month,72.77612182497978,49,0.9298145387549247,48
30,trans_fail_top_count_enum_last_6_month,38.85580065846443,26,0.9298145387549247,48
31,trans_fail_top_count_enum_last_12_month,52.155134215950966,39,0.9298145387549247,48
32,consume_mini_time_last_1_month,160.96741276979446,103,0.9298145387549247,48
33,max_cumulative_consume_later_1_month,208.22651182115078,132,0.9298145387549247,48
34,max_consume_count_later_6_month,143.247310847044,91,0.9298145387549247,48
35,railway_consume_count_last_12_month,0.0,0,0.9298145387549247,48
36,pawns_auctions_trusts_consume_last_1_month,189.3333398103714,116,0.9298145387549247,48
37,pawns_auctions_trusts_consume_last_6_month,278.4602375254035,169,0.9298145387549247,48
38,jewelry_consume_count_last_6_month,0.0,0,0.9298145387549247,48
39,trans_day_last_12_month,94.56801201403141,66,0.9298145387549247,48
40,apply_credibility,137.19337782263756,88,0.9298145387549247,48
41,query_org_count,86.2262302339077,57,0.9298145387549247,48
42,query_finance_count,101.63958358764648,63,0.9298145387549247,48
43,query_cash_count,80.93231397867203,51,0.9298145387549247,48
44,query_sum_count,93.24190697818995,63,0.9298145387549247,48
45,latest_one_month_apply,62.75303199887276,43,0.9298145387549247,48
46,latest_three_month_apply,89.33077386021614,55,0.9298145387549247,48
47,latest_six_month_apply,81.9889070391655,51,0.9298145387549247,48
48,loans_score,195.43746218830347,128,0.9298145387549247,48
49,loans_credibility_behavior,124.59681329131126,77,0.9298145387549247,48
50,loans_count,91.16758897900581,62,0.9298145387549247,48
51,loans_settle_count,94.63563150167465,62,0.9298145387549247,48
52,loans_overdue_count,33.061657071113586,20,0.9298145387549247,48
53,loans_org_count_behavior,94.25179186463356,63,0.9298145387549247,48
54,consfin_org_count_behavior,99.30917125940323,59,0.9298145387549247,48
55,latest_one_month_loan,24.05023980140686,14,0.9298145387549247,48
56,latest_three_month_loan,45.11077697575092,35,0.9298145387549247,48
57,latest_six_month_loan,97.69379243254662,66,0.9298145387549247,48
58,history_suc_fee,174.47506750747561,102,0.9298145387549247,48
59,history_fail_fee,141.3805436193943,88,0.9298145387549247,48
60,latest_one_month_suc,23.472715705633163,16,0.9298145387549247,48
61,latest_one_month_fail,40.98920303583145,23,0.9298145387549247,48
62,loans_long_time,234.820281162858,143,0.9298145387549247,48
63,loans_credit_limit,269.8154363632202,141,0.9298145387549247,48
64,loans_credibility_limit,121.45336093753576,75,0.9298145387549247,48
65,loans_product_count,73.64491379261017,40,0.9298145387549247,48
66,loans_max_limit,119.33538563549519,77,0.9298145387549247,48
67,loans_avg_limit,237.04431542754173,142,0.9298145387549247,48
68,consfin_credit_limit,186.2087367027998,110,0.9298145387549247,48
69,consfin_credibility,82.21528097987175,57,0.9298145387549247,48
70,consfin_product_count,73.39305025339127,46,0.9298145387549247,48
71,consfin_max_limit,147.9119395762682,96,0.9298145387549247,48
72,consfin_avg_limit,228.2168833911419,145,0.9298145387549247,48
73,latest_query_day,127.41700187325478,87,0.9298145387549247,48
74,loans_latest_day,187.68612511456013,114,0.9298145387549247,48
75,tradeno_day,8.963971048593521,7,0.9298145387549247,48
76,is_Li_Ming,0.0,0,0.9298145387549247,48
77,cust_id_bin,38.72034104168415,28,0.9298145387549247,48
78,student_feat_1,18.206553995609283,14,0.9298145387549247,48
79,student_feat_2,0.0,0,0.9298145387549247,48
80,latest_query_time_year,0.0,0,0.9298145387549247,48
81,latest_query_time_month,18.5102698802948,11,0.9298145387549247,48
82,latest_query_time_dayofyear,215.6198202073574,131,0.9298145387549247,48
83,latest_query_time_dayofweek,70.89868181943893,42,0.9298145387549247,48
84,latest_query_time_weekday,0.859961986541748,1,0.9298145387549247,48
85,loans_latest_time_year,1.3890600204467773,1,0.9298145387549247,48
86,loans_latest_time_month,32.12265068292618,22,0.9298145387549247,48
87,loans_latest_time_dayofyear,149.68983682990074,98,0.9298145387549247,48
88,loans_latest_time_dayofweek,99.46654999256134,68,0.9298145387549247,48
89,loans_latest_time_weekday,3.5213799476623535,2,0.9298145387549247,48
90,interval_query_loan_time,145.40261644124985,92,0.9298145387549247,48
91,trans_fail_top_count_enum_sum,97.37174724042416,63,0.9298145387549247,48
92,trans_fail_top_count_enum_sum_bins,0.0,0,0.9298145387549247,48
93,trans_fail_top_count_enum_sum_bincount,3.742904007434845,3,0.9298145387549247,48
94,trans_fail_top_count_enum_sum_bins_rank,2.9696870297193527,3,0.9298145387549247,48
95,history_fail_fee_bins,0.0,0,0.9298145387549247,48
96,history_fail_fee_bincount,8.12197995185852,4,0.9298145387549247,48
97,history_fail_fee_bins_rank,2.197659969329834,2,0.9298145387549247,48
98,loans_overdue_count_bins,0.0,0,0.9298145387549247,48
99,loans_overdue_count_bincount,23.403939843177795,12,0.9298145387549247,48
100,loans_overdue_count_bins_rank,7.593919932842255,5,0.9298145387549247,48
101,latest_one_month_fail_bins,0.0,0,0.9298145387549247,48
102,latest_one_month_fail_bincount,80.32736858725548,44,0.9298145387549247,48
103,latest_one_month_fail_bins_rank,7.7724000215530396,5,0.9298145387549247,48
104,loans_score_bins,2.914729952812195,2,0.9298145387549247,48
105,loans_score_bincount,30.592290863394737,20,0.9298145387549247,48
106,loans_score_bins_rank,5.5109299421310425,5,0.9298145387549247,48
107,corr_rank_sum,101.17976495623589,60,0.9298145387549247,48
108,corr_rank_max,87.01808816194534,47,0.9298145387549247,48
109,bin_counts_sum,180.4931419789791,116,0.9298145387549247,48
110,trans_top_time_last_6_month+consume_top_time_last_6_month,74.91852901875973,48,0.9298145387549247,48
111,trans_fail_top_count_enum_last_12_month+trans_fail_top_count_enum_last_6_month,47.48978525400162,35,0.9298145387549247,48
112,loans_settle_count/loans_count,318.91341921687126,198,0.9298145387549247,48
113,history_suc_fee/loans_count,222.8031427115202,145,0.9298145387549247,48
114,loans_org_count_behavior/loans_settle_count,248.79320740699768,158,0.9298145387549247,48
115,loans_credit_limit+loans_avg_limit,272.04983538389206,159,0.9298145387549247,48
116,loans_overdue_count_bins/loans_overdue_count,46.40587696433067,28,0.9298145387549247,48
117,loans_overdue_count_bins_rank/loans_overdue_count,14.306579053401947,11,0.9298145387549247,48
118,latest_one_month_fail/latest_one_month_fail_bins,52.41209030151367,24,0.9298145387549247,48
0,low_volume_percent,14.922613682225347,12,0.9546352129441775,49
1,middle_volume_percent,38.346547689288855,34,0.9546352129441775,49
2,take_amount_in_later_12_month_highest,168.18389537371695,153,0.9546352129441775,49
3,trans_amount_increase_rate_lately,288.52210224606097,239,0.9546352129441775,49
4,trans_activity_month,23.735377265140414,21,0.9546352129441775,49
5,trans_activity_day,4.314413011074066,4,0.9546352129441775,49
6,transd_mcc,123.7688220590353,84,0.9546352129441775,49
7,trans_days_interval_filter,238.336032403633,173,0.9546352129441775,49
8,trans_days_interval,144.76765930466354,115,0.9546352129441775,49
9,regional_mobility,63.28160089068115,45,0.9546352129441775,49
10,repayment_capability,305.3023944515735,221,0.9546352129441775,49
11,is_high_user,0.0,0,0.9546352129441775,49
12,number_of_trans_from_2011,159.094226622954,113,0.9546352129441775,49
13,first_transaction_time,369.63528807275,249,0.9546352129441775,49
14,historical_trans_amount,246.85578448325396,166,0.9546352129441775,49
15,historical_trans_day,257.1966786533594,170,0.9546352129441775,49
16,rank_trad_1_month,1.749709963798523,1,0.9546352129441775,49
17,trans_amount_3_month,227.6551860794425,157,0.9546352129441775,49
18,avg_consume_less_12_valid_month,108.64231687039137,72,0.9546352129441775,49
19,abs,323.0809813886881,229,0.9546352129441775,49
20,top_trans_count_last_1_month,4.146270990371704,4,0.9546352129441775,49
21,avg_price_last_12_month,311.38421957194805,201,0.9546352129441775,49
22,avg_price_top_last_12_valid_month,42.73539426922798,30,0.9546352129441775,49
23,reg_preference_for_trad,28.893877267837524,25,0.9546352129441775,49
24,trans_top_time_last_1_month,130.54389782249928,99,0.9546352129441775,49
25,trans_top_time_last_6_month,162.39301478117704,104,0.9546352129441775,49
26,consume_top_time_last_1_month,120.1046461313963,82,0.9546352129441775,49
27,consume_top_time_last_6_month,97.66272309422493,67,0.9546352129441775,49
28,cross_consume_count_last_1_month,27.407110169529915,21,0.9546352129441775,49
29,trans_fail_top_count_enum_last_1_month,46.29185885190964,31,0.9546352129441775,49
30,trans_fail_top_count_enum_last_6_month,43.8564021140337,32,0.9546352129441775,49
31,trans_fail_top_count_enum_last_12_month,72.27589961886406,50,0.9546352129441775,49
32,consume_mini_time_last_1_month,223.06657460331917,136,0.9546352129441775,49
33,max_cumulative_consume_later_1_month,247.39286885410547,155,0.9546352129441775,49
34,max_consume_count_later_6_month,76.10205368697643,50,0.9546352129441775,49
35,railway_consume_count_last_12_month,0.0,0,0.9546352129441775,49
36,pawns_auctions_trusts_consume_last_1_month,127.4474588483572,91,0.9546352129441775,49
37,pawns_auctions_trusts_consume_last_6_month,212.81230580806732,139,0.9546352129441775,49
38,jewelry_consume_count_last_6_month,0.0,0,0.9546352129441775,49
39,trans_day_last_12_month,122.83587777614594,83,0.9546352129441775,49
40,apply_credibility,142.78762386739254,95,0.9546352129441775,49
41,query_org_count,81.41036930680275,54,0.9546352129441775,49
42,query_finance_count,132.07396011054516,87,0.9546352129441775,49
43,query_cash_count,91.7214086651802,60,0.9546352129441775,49
44,query_sum_count,134.60303364694118,81,0.9546352129441775,49
45,latest_one_month_apply,53.663984298706055,38,0.9546352129441775,49
46,latest_three_month_apply,69.92546412348747,47,0.9546352129441775,49
47,latest_six_month_apply,134.1920010149479,90,0.9546352129441775,49
